Force
3.0721
3.2781
3.6096
4.0616
4.6276
5.2997
6.068
6.9215
7.848
8.8342
9.8658
10.928
12.005
13.083
14.145
15.175
16.16
17.086
17.937
18.704
19.374
19.938
20.387
20.716
20.919
20.994
20.94
20.757
20.448
20.017
19.471
18.818
18.066
17.227
16.313
15.337
14.312
13.254
12.179
11.1
10.034
8.9971
8.0028
7.066
6.2001
5.4175
4.7295
4.1461
3.6755
3.3246
3.0984
3.0002
3.0314
3.1915
3.4782
3.8875
4.4133
5.0483
5.7831
6.6073
7.509
8.4753
9.4922
10.545
11.619
12.698
13.767
14.811
15.814
16.762
17.642
18.44
19.146
19.749
20.241
20.614
20.863
20.984
20.976
20.839
20.575
20.188
19.682
19.066
18.349
17.54
16.651
15.696
14.687
13.64
12.568
11.489
10.417
9.3678
8.3563
7.3972
6.5042
5.6903
4.967
4.3449
3.8328
3.4382
3.1666
3.0221
3.0067
3.1205
3.3621
3.7278
4.2125
4.8091
5.5091
6.3025
7.1777
8.1223
9.1226
10.164
11.232
12.311
13.386
14.44
15.46
16.429
17.335
18.164
18.905
19.546
20.078
20.495
20.789
20.956
20.995
20.905
20.686
20.342
19.878
19.301
18.619
17.842
16.981
16.048
15.056
14.021
12.957
11.879
10.802
9.7428
8.716
7.7364
6.8181
5.9743
5.2172
4.5575
4.0049
3.5673
3.2509
3.0603
2.9982
3.0656
3.2615
3.5831
4.0256
4.5829
5.2468
6.0078
6.8549
7.7761
8.7579
9.7864
10.847
11.924
13.001
14.065
15.099
16.088
17.018
17.876
18.65
19.328
19.901
20.359
20.698
20.912
20.997
20.953
20.78
20.481
20.06
19.522
18.877
18.133
17.3
16.392
15.42
14.398
13.343
12.268
11.189
10.122
9.0815
8.0833
7.1414
6.2693
5.4796
4.7837
4.1916
3.7117
3.3511
3.1148
3.0063
3.0271
3.177
3.4537
3.8534
4.3702
4.9967
5.724
6.5415
7.4375
8.399
9.4124
10.463
11.536
12.615
13.685
14.732
15.739
16.692
17.577
18.383
19.096
19.708
20.208
20.591
20.85
20.982
20.984
20.857
20.603
20.225
19.729
19.122
18.412
17.61
16.727
15.776
14.771
13.726
12.656
11.577
10.504
9.4523
8.4372
7.4734
6.5747
5.754
5.0231
4.3926
3.8714
3.4672
3.1856
3.0309
3.0051
3.1087
3.3401
3.6961
4.1715
4.7595
5.4517
6.238
7.1071
8.0467
9.043
10.082
11.148
12.227
13.303
14.359
15.382
16.356
17.267
18.103
18.851
19.5
20.042
20.468
20.772
20.949
20.998
20.918
20.709
20.376
19.921
19.353
18.679
17.909
17.054
16.126
15.139
14.106
13.044
11.966
10.889
9.8276
8.7977
7.8138
6.8901
6.0399
5.2754
4.6076
4.0461
3.599
3.2728
3.0721
2.9997
3.0568
3.2425
3.5542
3.9873
4.5357
5.1914
5.9451
6.7858
7.7015
8.679
9.7043
10.763
11.839
12.917
13.982
15.019
16.012
16.948
17.812
18.593
19.279
19.86
20.328
20.677
20.9
20.996
20.962
20.799
20.51
20.098
19.57
18.933
18.196
17.371
16.467
15.5
14.482
13.429
12.355
11.276
10.207
9.164
8.1618
7.2149
6.3368
5.5401
4.8363
4.2356
3.7465
3.3761
3.1298
3.011
3.0215
3.1612
3.428
3.818
4.3257
4.9438
5.6634
6.4741
7.3643
8.3212
9.3309
10.379
11.451
12.53
13.602
14.65
15.661
16.619
17.51
18.322
19.044
19.664
20.173
20.566
20.835
20.977
20.989
20.873
20.629
20.26
19.773
19.175
18.473
17.677
16.801
15.855
14.853
13.811
12.743
11.664
10.589
9.5355
8.517
7.5486
6.6442
5.8168
5.0783
4.4394
3.9093
3.4955
3.204
3.039
3.003
3.0963
3.3176
3.6639
4.13
4.7093
5.3935
6.1727
7.0357
7.9701
8.9624
9.9985
11.063
12.142
13.218
14.277
15.303
16.281
17.198
18.04
18.795
19.453
20.003
20.439
20.752
20.94
21
20.93
20.731
20.407
19.962
19.403
18.737
17.974
17.125
16.202
15.219
14.19
13.129
12.052
10.975
9.9116
8.8786
7.8905
6.9615
6.105
5.3332
4.6574
4.0871
3.6307
3.2946
3.0837
3.0011
3.0479
3.2234
3.5252
3.9489
4.4884
5.1359
5.8821
6.7163
7.6265
8.5996
9.6216
10.678
11.753
12.832
13.899
14.938
15.935
16.876
17.747
18.534
19.228
19.818
20.296
20.654
20.887
20.993
20.97
20.817
20.538
20.136
19.617
18.988
18.259
17.44
16.542
15.579
14.565
13.514
12.441
11.362
10.292
9.246
8.24
7.2882
6.4041
5.6005
4.889
4.2797
3.7814
3.4014
3.145
3.016
3.0162
3.1456
3.4024
3.7828
4.2814
